"categories/0","categories/1","categories/2","categories/3","categories/4","categoryName","city","countryCode","language","location/lat","location/lng","name","neighborhood","publishedAtDate","stars","text","textTranslated","title"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","martin Řehák","الديرة","2025-09-09T11:35:22.492Z","5","Zajímavá pevnost, která od roku 1995 slouží jako dobové muzeum bitvy o Rijad. Klíčové události pro sjednocení Saúdské Arábie.
Je dobře dostupná. Cca 10 min. pěšky od modré linky metra zastávka Qasr Al Hokm.  (mimochodem také zajímavá stavba).
Jo a prohlídka pevnosti, ostatně jako většina historických a národních památek, je zdarma!","حصنٌ مثيرٌ للاهتمام، يُعَدّ منذ عام ١٩٩٥ متحفًا تاريخيًا لمعركة الرياض. شهدَ أحداثًا رئيسيةً في توحيد المملكة العربية السعودية.

يسهل الوصول إليه. يبعد حوالي ١٠ دقائق سيرًا على الأقدام عن محطة قصر الحكم (وهو مبنى مثير للاهتمام أيضًا) على خط المترو الأزرق.

كما أن جولة الحصن مجانية، كما هو الحال في معظم المعالم التاريخية والوطنية!","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Redwan S","الديرة","2025-09-09T08:48:31.806Z","5","💚",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","TURKI BINHUMAID","الديرة","2025-09-08T22:17:41.497Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","shehata Hammad","الديرة","2025-09-08T16:13:43.529Z","4","رائع",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Karim Shalaby","الديرة","2025-09-08T01:21:41.781Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Tooba Tufail","الديرة","2025-09-07T21:43:12.734Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Faisal Mohammed","الديرة","2025-09-07T18:59:17.788Z","5","We are proud of Almasmak fortress. Because, it a historical landmarks that had the beginning of Saudi Arabia unification journey 1902.

The entrance gate of Almasmak fortress has the evidence of Riaydh battle in 1902. Yuu can see the remaining of the spear terrace.

I strongly recommend you to visit Almasmak fortress to learn more about Saudi Arabia history and to enjoy local shops.

Almasmak fortress staff are nice and helpful.

Thank you 🙏🌹","نحن فخورون بقلعة المصمك، فهي معلم تاريخي شهد بداية رحلة توحيد المملكة العربية السعودية عام ١٩٠٢.

تحتوي بوابة مدخل قلعة المصمك على شواهد معركة الرياض عام ١٩٠٢. يمكنكم رؤية بقايا مدرج الرماح.

أنصحكم بشدة بزيارة قلعة المصمك لمعرفة المزيد عن تاريخ المملكة العربية السعودية والاستمتاع بالمتاجر المحلية.

موظفو قلعة المصمك لطفاء ومتعاونون.

شكرًا لكم 🙏🌹","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Hla Mohamed","الديرة","2025-09-07T18:17:52.343Z","5","كانت تجربة اكثر من رائعة",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ابو نايف عبدالله","الديرة","2025-09-06T10:07:22.475Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Md saad hussain","الديرة","2025-09-04T22:44:32.518Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","GANEM Salah","الديرة","2025-09-04T17:26:06.391Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Mamoun Mahmoud","الديرة","2025-09-04T17:07:56.119Z","5","مكان تاريخي وجميل جدا جدا",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Jawad Ahmed","الديرة","2025-09-03T14:09:24.780Z","5","Al Masmak Fort is a wonderful place to visit on weekends. Inside, you can walk through the museum and explore the history of Riyadh. Outside, there are nice sitting areas where you can relax and enjoy the amazing view of this old fort.","حصن المصمك وجهة رائعة للزيارة في عطلات نهاية الأسبوع. داخله، يمكنك التجول في المتحف واستكشاف تاريخ الرياض. أما في الخارج، فتتوفر جلسات جميلة للاسترخاء والاستمتاع بالمنظر الخلاب لهذا الحصن العريق.","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","خلود احمد","الديرة","2025-09-02T15:26:44.582Z","5","مكان جميل وارائع ‏​‏​‏​‏​                      ‏​‏​‏​‏​‏​‏
لي زياره ثانيه باذن الله
‏​‏​‏​‏​                      ‏​‏​‏​‏​‏​‏ كل شي متوفر وبااسعار متفاوته
‏​‏​‏​‏​                      ‏​‏​‏​‏​‏​‏ ‏​‏​‏​‏​                      ‏​‏​‏​‏​‏​‏",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Mohammed Soliman","الديرة","2025-09-01T18:44:08.205Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ام خالد القصيم","الديرة","2025-08-31T12:01:00.582Z","5","هنا التاريخ و الحضارة 🫶🏻",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","عبدالله ال رشه","الديرة","2025-08-30T20:36:32.003Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","JK P","الديرة","2025-08-30T10:57:25.027Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","بدر الخالدي","الديرة","2025-08-29T19:11:17.909Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ahmed Elsayad","الديرة","2025-08-29T14:56:53.474Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Abdulaziz","الديرة","2025-08-28T23:06:55.767Z","5","مكان شعبي وحلو ويصلح للعوايل اكثر",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Cho yax channel","الديرة","2025-08-28T19:27:24.394Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","علي البحيري","الديرة","2025-08-28T18:04:01.289Z","5","خدمه ممتازه",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","saud alenazi","الديرة","2025-08-27T17:43:06.950Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","baran warner","الديرة","2025-08-27T13:14:29.003Z","5","Biz sabah gittiğimiz için kalabalık değildi. Güvenlik görevlisi bize kahve ikram etti, çok güler yüzlü ve iyi insanlardı. İçeriyi gezdiğimizde 2 kişi bizim turist olduğumuzu görünce yanımıza geldi ve bize tarihini anlattı. herkes çok misafirperver ve yardımsever.","لأننا ذهبنا صباحًا، لم يكن المكان مزدحمًا. قدّم لنا حارس الأمن القهوة، وكانوا ودودين للغاية ومتعاونين. عندما تجوّلنا في المكان، رأى شخصان أننا سائحان، فاقتربا منا وأخبرانا عن تاريخه. كان الجميع مرحبين ومتعاونين للغاية.","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Amr Ellaithy","الديرة","2025-08-27T06:19:14.432Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","سلة المسافر","الديرة","2025-08-26T18:10:17.205Z","5","مكان تاريخي يعتبر كرمز من رموز الدولة السعودية ويعتبر كمتحف يحوي جميع المقتنيات التي كانت فيه خلال حكم الملك عبدالعزيز طيب الله ثراه.
المنطقة المحيطة مليئة بالأسواق الشعبية والساحات الجميلة",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","علاء الحمادي","الديرة","2025-08-26T07:04:24.296Z","5","حيث التاريخ والحضارة",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ahmad Ghena","الديرة","2025-08-24T22:09:21.714Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ياسر الشمري","الديرة","2025-08-24T17:47:34.379Z","3",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Jorvik Zhang","الديرة","2025-08-24T15:53:17.885Z","5","Must to visit historical place to learn Riyadh history","لا بد من زيارة الأماكن التاريخية لمعرفة تاريخ الرياض","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ahmed al shreyan","الديرة","2025-08-24T13:55:30.300Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Kaiyum","الديرة","2025-08-24T12:19:31.422Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","عم الكل","الديرة","2025-08-22T02:06:22.111Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","فهيد الرميزان","الديرة","2025-08-21T12:35:48.312Z","4","من اجمل المتاحف والاماكن الاثرية",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","mohammad zuhair","الديرة","2025-08-21T08:31:03.501Z","5",,,"قصر المصمك"
